t,frame,body,node,x,y,z,vx,vy,vz
3.7799999999996947,378,1,6,1.4051059986550301,-0.17274666273066558,-1.299056291034995,-3.680175838393108,-1.5364857807853063,-2.3212943152964871
3.7799999999996947,378,1,7,1.5571070940755611,-0.25320818833717967,-1.3583387358318622,-3.9246379589751381,-1.4076204669167858,-2.572934444285059
3.7799999999996947,378,2,0,0,0,0,0,0,0
3.7799999999996947,378,2,1,0.048735112628150078,0.0062616798801422031,-0.13429163142239778,-0.13926417234797367,-0.032180235152057847,-0.051746612237275232
3.7799999999996947,378,2,2,0.10304946234222263,0.021481491078814086,-0.26651017675813377,-0.27737876704887804,-0.11765509694351593,-0.10306607406151458
3.7799999999996947,378,2,3,0.17249884831578435,0.040854097904487241,-0.39310497235757741,-0.42628951581882757,-0.24076690369929499,-0.15839708019643892
3.7799999999996947,378,2,4,0.26214477120963675,0.060785379117267162,-0.51219530828925564,-0.59304815536583133,-0.38765538172573449,-0.22035985577875403
3.7799999999996947,378,2,5,0.37083451814424162,0.079434310317582427,-0.62420949992956942,-0.77788543349771877,-0.54736143586972963,-0.28904014014209517
3.7799999999996947,378,2,6,0.49205917486600459,0.096656128950502532,-0.73156607500383219,-0.97502498550773176,-0.71240963375121114,-0.36229160017305501
3.7799999999996947,378,2,7,0.61767384987266072,0.11326676829361511,-0.83729144393172683,-1.1765499954875558,-0.87873767011480264,-0.43717257186678221
3.7899999999996936,379,0,0,1.5314902213095154,-0.25902109230756498,-1.3827048450749402,-6.7097795602100501,-1.9492764522238328,-4.6830120255669812
3.7899999999996936,379,0,1,1.6539438985100019,-0.32283976100259154,-1.4213323686251349,-6.6642014670397955,-1.8099161316939969,-4.8303651110798294
3.7899999999996936,379,0,2,1.7850575460644991,-0.36947987047602071,-1.467460785269799,-6.6762735894845386,-1.7104922815554571,-5.0918018079128178
3.7899999999996936,379,0,3,1.9231494234145423,-0.40326710412638594,-1.5174523708309253,-6.7325452514845079,-1.6411976765351297,-5.4417833188249869
3.7899999999996936,379,0,4,2.0664690953883955,-0.42824947305098104,-1.5685221687730868,-6.8200517330050676,-1.5927664458837714,-5.8552813383909807
3.7899999999996936,379,0,5,2.2132353733543968,-0.44795979401552444,-1.61912845045294,-6.9269365944308294,-1.5569854263166087,-6.3088327162794693
3.7899999999996936,379,0,6,2.3617923718229963,-0.46517658354996905,-1.6689526013029732,-7.0433300005686981,-1.5272677642018899,-6.7823543620708024
3.7899999999996936,379,0,7,2.5108852399846349,-0.48170662518611129,-1.7184117106983641,-7.1624333798602891,-1.4992413309162576,-7.2616488311545151
3.7899999999996936,379,1,0,0.6072824794415822,0.10431924753725158,-0.8442590496871496,-2.2084442265001578,-1.8210354115386584,-0.79459336285900228
3.7899999999996936,379,1,1,0.71430944104987881,0.10422248160286568,-0.94006670193722996,-2.4563010891687185,-1.9248818313403755,-1.0730983511352403
3.7899999999996936,379,1,2,0.82975062774376074,0.078440078698021207,-1.0307379579394298,-2.6908258808558791,-1.948069366867327,-1.3255246606350468
3.7899999999996936,379,1,3,0.95499875475134366,0.031951599686409066,-1.1140580215588511,-2.9227686561156085,-1.9073529446080593,-1.5657626697497937
3.7899999999996936,379,1,4,1.090113813625575,-0.030056084067259181,-1.1891964226378835,-3.1595717566150876,-1.8196708962034895,-1.8042180212708936
3.7899999999996936,379,1,5,1.2333636895444462,-0.10229992902628959,-1.2572111801051074,-3.4039733649100823,-1.7016126657766502,-2.0462503055413888
3.7899999999996936,379,1,6,1.3815912802489494,-0.17986419247208552,-1.3207275415927706,-3.6543482841217179,-1.5680429898137902,-2.2923314835920339
3.7899999999996936,379,1,7,1.5314902213095154,-0.25902109230756498,-1.3827048450749402,-3.9070008367300653,-1.4298970789965808,-2.5401543534982407
3.7899999999996936,379,2,0,0,0,0,0,0,0
3.7899999999996936,379,2,1,0.047388519948609611,0.0059349302122097981,-0.13477227882923137,-0.12941029768277898,-0.033134472452758412,-0.046561539743886562
3.7899999999996936,379,2,2,0.10038685149049387,0.020286239296483335,-0.26752615981738637,-0.25807317472344193,-0.12128391450297923,-0.092854159188875462
3.7899999999996936,379,2,3,0.16846972459902115,0.038406812344074698,-0.39485265601275432,-0.39737071957290865,-0.24850071916345784,-0.1429731086609882
3.7899999999996936,379,2,4,0.25664875322457165,0.056842872348280796,-0.51494859976708796,-0.55399092263414351,-0.40060257023671619,-0.19932471235953758
3.7899999999996936,379,2,5,0.36376497242230532,0.073864797154371026,-0.62823098411190947,-0.72808205180262808,-0.56627650978661603,-0.26196231674637283
3.7899999999996936,379,2,6,0.48334205241907913,0.089404296219324969,-0.73702997821865446,-0.91403920708034481,-0.73769556775449707,-0.32886929116156033
3.7899999999996936,379,2,7,0.6072824794415822,0.10431924753725158,-0.8442590496871496,-1.1042221132500791,-0.91051770576932922,-0.3972966814295012
3.7999999999996925,380,0,0,1.5058691574460292,-0.26460251173537785,-1.4074413068252718,-6.7229288284895663,-1.9530372160462224,-4.6265350872520834
3.7999999999996925,380,0,1,1.6285047122839018,-0.32700515942441644,-1.4477537328655474,-6.6894262436318011,-1.8083186423676811,-4.8150149656568795
3.7999999999996925,380,0,2,1.758858794838704,-0.37257626161880197,-1.4968705415894825,-6.711877698377692,-1.7070717847198367,-5.1043700481110426
3.7999999999996925,380,0,3,1.8954967365741162,-0.40553611553312618,-1.5508659323394447,-6.7773785984296326,-1.6386143331751621,-5.4727122363570304
3.7999999999996925,380,0,4,2.0368957700989303,-0.42984048632079852,-1.6066711475779811,-6.8734331265714728,-1.5928561534142922,-5.8983146021314639
3.7999999999996925,380,0,5,2.1814683121184109,-0.44895083519638163,-1.6624763730156402,-6.9885336085019762,-1.5608570420601446,-6.3604301816296402
3.7999999999996925,380,0,6,2.3277056289064832,-0.46559876163773817,-1.717731625497108,-7.1130236983594308,-1.535450611593443,-6.8409461536832366
3.7999999999996925,380,0,7,2.4744449848753733,-0.48156696746595379,-1.772689210747227,-7.2402011836391766,-1.5118824850720702,-7.3268303694327761
3.7999999999996925,380,1,0,0.59756425384729761,0.095059684862961555,-0.85060514963942258,-2.0402186291219255,-1.8826310388454903,-0.71200586452570525
3.7999999999996925,380,1,1,0.70192313144629148,0.093781424632916693,-0.94924297583462103,-2.3259017905855055,-1.9899988142305109,-1.0118002908320245
3.7999999999996925,380,1,2,0.81487386934151296,0.067662909652202355,-1.0424239312075161,-2.5906372135188702,-2.0105642807917086,-1.2796034575525572
3.7999999999996925,380,1,3,0.93778903598673191,0.021520477602388302,-1.1281623180838585,-2.8453328100731836,-1.9632295041220746,-1.5287391382395863
3.7999999999996925,380,1,4,1.0707010651964364,-0.039629325592150447,-1.2057895137402581,-3.0982017537056921,-1.8667296181895261,-1.7698105183450037
3.7999999999996925,380,1,5,1.2118412990418341,-0.11067733564907924,-1.2764293714256811,-3.3535492648444647,-1.7389171871100642,-2.0093941254223022
3.7999999999996925,380,1,6,1.3580113294776441,-0.1868699412855882,-1.3426830648502763,-3.6118820972018284,-1.5953436059798003,-2.2499696174984862
3.7999999999996925,380,1,7,1.5058691574460292,-0.26460251173537785,-1.4074413068252718,-3.8715190715252641,-1.4471763677344835,-2.4912690097574677
3.7999999999996925,380,2,0,0,0,0,0,0,0
3.7999999999996925,380,2,1,0.046137426160882337,0.0055996307151842898,-0.13520532078032027,-0.12028230916618339,-0.033897056267204274,-0.041976731465232869
3.7999999999996925,380,2,2,0.097910313231571636,0.019057806040332196,-0.26844394977584157,-0.23995379526685076,-0.12431602181515287,-0.083740294793175379
3.7999999999996925,380,2,3,0.16471726774463608,0.035887397820656863,-0.39643591351997609,-0.36917882556004977,-0.25524214498973075,-0.12883790251959276
3.7999999999996925,380,2,4,0.25152333318011011,0.052777434437387062,-0.51744848590928094,-0.51392482140868567,-0.41231969292976367,-0.17935209567505733
3.7999999999996925,380,2,5,0.35716430360533724,0.068113004359132839,-0.63188795744602655,-0.67431253424529425,-0.58392564970213001,-0.23532501470809186
3.7999999999996925,380,2,6,0.47519533491003962,0.081906058237699378,-0.74200348257717874,-0.84532025365642338,-0.76182955621422466,-0.29500415760087728
3.7999999999996925,380,2,7,0.59756425384729761,0.095059684862961555,-0.85060514963942258,-1.0201093145609625,-0.94131551942274516,-0.35600293226285257
3.8099999999996914,381,0,0,1.4803610958757032,-0.26991466065214925,-1.4325697691727304,-6.7064521023278889,-1.9461432152414995,-4.532472643645554
3.8099999999996914,381,0,1,1.6030431600804231,-0.33080216253104106,-1.4749884845089303,-6.6920042652366742,-1.7983737101868487,-4.7747338705779958
3.8099999999996914,381,0,2,1.7324836439970137,-0.37523750835966652,-1.5273368340922662,-6.7296592818731025,-1.6962492447853652,-5.0998221051183767
3.8099999999996914,381,0,3,1.8675033912299928,-0.40733075379774497,-1.5854489865805053,-6.807517159669823,-1.6285739828146428,-5.4903331761142482
3.8099999999996914,381,0,4,2.006813876249498,-0.43093970695222472,-1.6460162247367172,-6.9140098582307168,-1.5847652840601261,-5.9287577576445782
3.8099999999996914,381,0,5,2.1490249578627161,-0.44944781373076076,-1.7069973022151865,-7.0384216930183996,-1.5554359789177228,-6.3980605754197706
3.8099999999996914,381,0,6,2.2927761600313747,-0.46553283352047514,-1.7676380775577285,-7.1717013976457338,-1.5330509050710792,-6.8830790504684014
3.8099999999996914,381,0,7,2.4369962465533552,-0.4809477077280423,-1.828042637409836,-7.3075277861602146,-1.512603842280055,-7.372721165077035
3.8099999999996914,381,1,0,0.5886546734948418,0.085492880387072326,-0.8563311155735821,-1.8467510477220981,-1.944256151066841,-0.62613933433317304
3.8099999999996914,381,1,1,0.68996207464989479,0.083001510328323216,-0.95801814007816877,-2.1740927919467747,-2.0556529397053112,-0.9453253938931232
3.8099999999996914,381,1,2,0.80015249343682282,0.056585961046272767,-1.053901610484816,-2.4719767588849573,-2.0732327723447579,-1.226900199359831
3.8099999999996914,381,1,3,0.92057706675807238,0.010874866638050859,-1.1422218867071416,-2.7510999097428952,-2.0183965340338021,-1.483177977118834
3.8099999999996914,381,1,4,1.0512298018416608,-0.049306096403735553,-1.2224727612013202,-3.0203114418691062,-1.9119584224013351,-1.7246756940031078
3.8099999999996914,381,1,5,1.1902821382520894,-0.11903617807265764,-1.2958493161124283,-3.2856678321431554,-1.7732132265164324,-1.9591268231137529
3.8099999999996914,381,1,6,1.3344620360147275,-0.19373191614345298,-1.3649378214823855,-3.5502562897220491,-1.6184722414789623,-2.1911602796198668
3.8099999999996914,381,1,7,1.4803610958757032,-0.26991466065214925,-1.4325697691727304,-3.8149138130944689,-1.4591356453874602,-2.4227711554060702
3.8099999999996914,381,2,0,0,0,0,0,0,0
3.8099999999996914,381,2,1,0.044974459305909639,0.0052574670334062362,-0.13559630159109243,-0.11185937960712217,-0.034516945897387942,-0.037925825233734944
3.8099999999996914,381,2,2,0.09560870689277394,0.017801345628251024,-0.2692736568948253,-0.22283743576076889,-0.12692210391297654,-0.075552838518142984
3.8099999999996914,381,2,3,0.1612368010071222,0.033304183975350649,-0.39786736159205516,-0.34132454265319934,-0.26132217861058282,-0.11572578891565323
3.8099999999996914,381,2,4,0.24678406618604409,0.048598910125350427,-0.51970748868811101,-0.47228024635894517,-0.4233102750283278,-0.16012620620340176
3.8099999999996914,381,2,5,0.35108132190599067,0.062188265655015784,-0.63519044782122358,-0.61588182285877902,-0.60098216711859087,-0.20881419564827397
3.8099999999996914,381,2,6,0.46770967298954114,0.074168755633392633,-0.74649255981086815,-0.76809357071706685,-0.78564829676705228,-0.26042145619334495
3.8099999999996914,381,2,7,0.5886546734948418,0.085492880387072326,-0.8563311155735821,-0.92337552386104904,-0.97212807553342051,-0.31306966716658652
3.8199999999996903,382,0,0,1.4550978056999919,-0.27491659094117477,-1.4580973340268477,-6.6522639811547162,-1.9285734103676138,-4.3923635181215399
3.8199999999996903,382,0,1,1.577607603419219,-0.33420147004257461,-1.5031812912853733,-6.6665282404353352,-1.7808874010222957,-4.7033852906994262
3.8199999999996903,382,0,2,1.7059151470628993,-0.37742093611796901,-1.5590797635589015,-6.7260715808213556,-1.6790835836374445,-5.0734764326669559
3.8199999999996903,382,0,3,1.8391031742000585,-0.40857748247999681,-1.6214473265373179,-6.8206387715656192,-1.6119413396442521,-5.4907530467904824
3.8199999999996903,382,0,4,1.97612116413233,-0.43143186314299858,-1.6867918930503301,-6.9402269832209917,-1.5688424679701849,-5.943035332608118
3.8199999999996903,382,0,5,2.1157765310906327,-0.44928799422191024,-1.7528902176380325,-7.0755238941201082,-1.5403510110222771,-6.4181740624363863
3.8199999999996903,382,0,6,2.2568539567390773,-0.46476628802168063,-1.8188229246087269,-7.2186195397579995,-1.5188755794295408,-6.9050856485503473
3.8199999999996903,382,0,7,2.3983694613399784,-0.47958602777478582,-1.8845712245455557,-7.3639611274207253,-1.4993609206714589,-7.3954954475556747
3.8199999999996903,382,1,0,0.58069208351259549,0.075614018283372608,-0.86143895631338885,-1.6284566103124325,-2.0077268357230853,-0.53724367513337823
3.8199999999996903,382,1,1,0.67852828614030081,0.071875206197004909,-0.96637443913375898,-2.0009204461141255,-2.1235805896137947,-0.87270854120993557
3.8199999999996903,382,1,2,0.78566063220033033,0.045207523128196703,-1.0651488533749518,-2.3349810020303408,-2.1375226220559558,-1.1658789052548508
3.8199999999996903,382,1,3,0.9034228156725741,2.2762681549631791e-05,-1.1562186313772145,-2.6402226232039503,-2.0739596501494204,-1.4272222391235447
3.8199999999996903,382,1,4,1.0317618630097189,-0.059068282282413842,-1.2392351377579953,-2.9256448265743598,-1.9561761834152644,-1.6665987399566702
3.8199999999996903,382,1,5,1.1687642112600669,-0.12734956598820696,-1.3154669172043121,-3.199145391364691,-1.8051312508501365,-1.8927064742549458
3.8199999999996903,382,1,6,1.3110467109289634,-0.20041589212182109,-1.3874935905621637,-3.4669797154688968,-1.6379505285023486,-2.1124796875033929
3.8199999999996903,382,1,7,1.4550978056999919,-0.27491659094117477,-1.4580973340268477,-3.7332461431554664,-1.4662184141145782,-2.3304926778441146
3.8199999999996903,382,2,0,0,0,0,0,0,0
3.8199999999996903,382,2,1,0.043893268403333227,0.0049095385472253438,-0.1359498870831059,-0.10395632271001833,-0.035063745833691838,-0.034296202006491576
3.8199999999996903,382,2,2,0.093474264856548556,0.016520025317142042,-0.27002333736014206,-0.2062257813341217,-0.12933236060148776,-0.068035891143540708
3.8199999999996903,382,2,3,0.15802920343477928,0.030661778099817176,-0.39915673848417416,-0.31307135560648724,-0.26715849485915327,-0.10328528534312516
3.8199999999996903,382,2,4,0.24245308501354623,0.044311703902628542,-0.52173518205451641,-0.42828683391470262,-0.43416093787827204,-0.14129599229507758
3.8199999999996903,382,2,5,0.34557100301736621,0.056092941378881156,-0.63814628117829952,-0.55221628651990273,-0.61816440889836688,-0.18218152412518976
3.8199999999996903,382,2,6,0.46098041730379302,0.066191398389153513,-0.75050229612364161,-0.68214624297292936,-0.80997099735553058,-0.22504668053936733
3.8199999999996903,382,2,7,0.58069208351259549,0.075614018283372608,-0.86143895631338885,-0.81422830515621614,-1.0038634178615427,-0.26862183756668906
3.8299999999996892,383,0,0,1.4302318632038344,-0.27958078315774415,-1.4839936750723692,-6.549305618165814,-1.9037307027764949,-4.19659597648889
3.8299999999996892,383,0,1,1.5522334503982846,-0.33719656893309435,-1.5324632820600042,-6.6058566680636197,-1.7602019474381922,-4.5936073289528867
3.8299999999996892,383,0,2,1.6791004725393059,-0.3791068038553761,-1.5923198413833572,-6.6966306603957833,-1.6599818588738768,-5.0195582262107381
3.8299999999996892,383,0,3,1.8101799856667382,-0.40921895065774783,-1.6591134034064188,-6.8139009140847104,-1.5925263222346921,-5.4691585704473002
3.8299999999996892,383,0,4,1.9446583555500145,-0.43120639607460454,-1.7292400374025034,-6.9501212912783377,-1.547840133230757,-5.9367507271317379
3.8299999999996892,383,0,5,2.0815347143058531,-0.44829905174602525,-1.8003587553839049,-7.0982533190496335,-1.5170165727845752,-6.4163822305294156
3.8299999999996892,383,0,6,2.2197294204588451,-0.46306138286718257,-1.8714373285024388,-7.2523059619468579,-1.4928659383168994,-6.902350773248056
3.8299999999996892,383,0,7,2.358336170951548,-0.47717786779860344,-1.9423694408709331,-7.4080654340023093,-1.4705840190189621,-7.390235474491579
3.8299999999996892,383,1,0,0.57380276091516635,0.065410416887111716,-0.86593282366802393,-1.3893731233399906,-2.0742668595612814,-0.44668399722942453
3.8299999999996892,383,1,1,0.66771798754018641,0.060389058052615789,-0.97428236740922869,-1.8092798527752048,-2.1947539915737257,-0.79367624953577898
3.8299999999996892,383,1,2,0.77146467937367924,0.033522525579608775,-1.0761261016772039,-2.1823203763315946,-2.20411341684866,-1.0955310626447579
3.8299999999996892,383,1,3,0.88637559092760543,-0.011029640322798434,-1.1701148608895999,-2.5151594727805913,-2.1304407486189705,-1.3594739307077017
3.8299999999996892,383,1,4,1.0123494737097791,-0.068900011957042734,-1.2560438365666897,-2.8158527878776143,-1.9999881362714163,-1.5937325528227979
3.8299999999996892,383,1,5,1.1473626093434848,-0.13559541883976037,-1.3352524179851013,-3.0940409792784411,-1.8356092358068357,-1.8075915769878743
3.8299999999996892,383,1,6,1.2878767936543341,-0.20689649752961772,-1.4103209501037521,-3.3599316975892766,-1.6552204748217827,-2.0104695568770343
3.8299999999996892,383,1,7,1.4302318632038344,-0.27958078315774415,-1.4839936750723692,-3.621996089917904,-1.4704320662785677,-2.2099689875518012
3.8299999999996892,383,2,0,0,0,0,0,0,0
3.8299999999996892,383,2,1,0.042890322171673136,0.0045561167095683171,-0.13626940674330376,-0.096191882318050551,-0.035634049226042692,-0.030925727418389663
3.8299999999996892,383,2,2,0.091506095676583118,0.015214345999812584,-0.2706980786656224,-0.18923110459057293,-0.13185039163056089,-0.060837873411181645
3.8299999999996892,383,2,3,0.15510463351050865,0.027960124189991931,-0.40030978605364625,-0.28327138375811661,-0.27326339244400255,-0.091071859583411741
3.8299999999996892,383,2,4,0.23856076045200869,0.039913987278695946,-0.52353727085314938,-0.38101016563053997,-0.44552128042980016,-0.12249491580761462
3.8299999999996892,383,2,5,0.34069182146226717,0.049822223971195075,-0.64076075711712888,-0.48309417002905392,-0.63616520802722509,-0.1553149627567709
3.8299999999996892,383,2,6,0.4550990992861722,0.057965386230094278,-0.75403743492119502,-0.58831471703537253,-0.83546319068258945,-0.1891434093690548
3.8299999999996892,383,2,7,0.57380276091516635,0.065410416887111716,-0.86593282366802393,-0.69468656166999521,-1.0371334297806407,-0.22334199861471224
3.8399999999996881,384,0,0,1.4059431503548432,-0.28392382900956564,-1.5101551176694428,-6.3834220520830574,-1.8813530930716524,-3.9361842620469814
3.8399999999996881,384,0,1,1.5269379106061742,-0.33983792145765879,-1.5629095783469409,-6.5009784685023657,-1.7467277883882715,-4.4371777903568486
3.8399999999996881,384,0,2,1.6519416804811058,-0.38033489602664217,-1.6272359104089373,-6.6359075294872785,-1.6488499329658408,-4.9310813750394855
3.8399999999996881,384,0,3,1.7805613996555962,-0.4092523630298156,-1.6986680258194893,-6.784071888272857,-1.5788708888982399,-5.4197226149829127
3.8399999999996881,384,0,4,1.9122109746289833,-0.43019735743332416,-1.7735761185072183,-6.9415157913114705,-1.5283667565832841,-5.9047968151115739
3.8399999999996881,384,0,5,2.0460656421827226,-0.44634047251288045,-1.8495811565968492,-7.1046663923627129,-1.4897801278629217,-6.3877620207813948
3.8399999999996881,384,0,6,2.1811616579465078,-0.46019810087513258,-1.9256054388427317,-7.2705924481161635,-1.4569603765606374,-6.8697433455009147
3.8399999999996881,384,0,7,2.3166522956947828,-0.47342246950910344,-2.0015022198705554,-7.4373031914639558,-1.4257635099260133,-7.3514573169182462
3.8399999999996881,384,1,0,0.56807744060379273,0.054866532340512864,-0.86982247562862636,-1.1389668231193646,-2.1436047483445404,-0.35738332488202706
3.8399999999996881,384,1,1,0.65760750730946982,0.0485305633097192,-0.98169902917533847,-1.6062771468209627,-2.2684245688446114,-0.7091316712964939
3.8399999999996881,384,1,2,0.75761189858185896,0.021528545316846115,-1.0867705702532231,-2.0202875818290877,-2.2720934074567145,-1.0158437574485657
3.8399999999996881,384,1,3,0.86946312761953615,-0.022275559233460127,-1.1838431532799134,-2.3815879200262202,-2.1872320593805301,-1.2794565092935792
3.8399999999996881,384,1,4,0.99302575862209863,-0.078791399249268534,-1.2728289430335855,-2.6952733955053283,-2.043618786705732,-1.5051120633089377
3.8399999999996881,384,1,5,1.1261437694504735,-0.14376829504709529,-1.355128821861519,-2.9723115104744475,-1.8661675860688378,-1.7020768180756567
3.8399999999996881,384,1,6,1.2650718391713616,-0.21317828112455789,-1.4333306700632589,-3.2278866124037648,-1.6733924217747227,-1.8824450892022397
3.8399999999996881,384,1,7,1.4059431503548432,-0.28392382900956564,-1.5101551176694428,-3.4764527318213694,-1.4765777336219612,-2.0574379622439971
3.8399999999996881,384,2,0,0,0,0,0,0,0
3.8399999999996881,384,2,1,0.041967065234262559,0.0041963793328387063,-0.13655634700748198,-0.08794987725276128,-0.036347806390825729,-0.027596782379905996
3.8399999999996881,384,2,2,0.08971442597117002,0.013881470631937322,-0.27129896144294913,-0.17051206541862354,-0.1348313010871543,-0.053503023648146256
3.8399999999996881,384,2,3,0.15248677884707013,0.025193788181605885,-0.40132705607155028,-0.25033966336069946,-0.2801800345207851,-0.078551209241252765
3.8399999999996881,384,2,4,0.23514671945365478,0.035397608494827093,-0.52511485284177373,-0.32945642741462927,-0.45797074444275093,-0.10337635042847508
3.8399999999996881,384,2,5,0.33650031332132946,0.043365368429092617,-0.64303698274529864,-0.40896972010889759,-0.65542487729508137,-0.12832591378587704
3.8399999999996881,384,2,6,0.4501393618814864,0.049477539603658416,-0.75710420084931929,-0.48908782085544955,-0.86230019840825156,-0.15346525291923055
3.8399999999996881,384,2,7,0.56807744060379273,0.054866532340512864,-0.86982247562862636,-0.5694834115596823,-1.07180237417227,-0.17869166244101353
3.849999999999687,385,0,0,1.3824465913023565,-0.28805381302632044,-1.536359166147276,-6.1387448025382128,-1.8806474578796757,-3.6063489101032755
3.849999999999687,385,0,1,1.5017204226330902,-0.34228077094672293,-1.5944687982438261,-6.3416311376750842,-1.7593040356995133,-4.2261945339300144
3.849999999999687,385,0,2,1.62429585203856,-0.38125429743538364,-1.6638903418989612,-6.5379811492805224,-1.6628516590447593,-4.800009633528159
3.849999999999687,385,0,3,1.7500259692468645,-0.40878282183667958,-1.7402330950312199,-6.728102847257345,-1.5855752142663877,-5.3356050723910347
3.849999999999687,385,0,4,1.8785309463627899,-0.42844180952635974,-1.8199342837646761,-6.9127581795787076,-1.5219307781823703,-5.8416287050757365
3.849999999999687,385,0,5,2.0091314681868129,-0.44336818537261602,-1.900668332834323,-7.0932920090280653,-1.4667991719149345,-6.3275486696859584
3.849999999999687,385,0,6,2.1409434170761772,-0.45604571003028749,-1.9813945103816755,-7.2714458833575009,-1.4158717606468993,-6.8027435788993156
3.849999999999687,385,0,7,2.2731475667538765,-0.46810109460942906,-2.0619865679852167,-7.4488298256756629,-1.3661495150416596,-7.2746612829562141
3.849999999999687,385,1,0,0.56353991997855712,0.043974487352600754,-0.87312706102279103,-0.89310360513034848,-2.2127565411264003,-0.27395060622758327
3.849999999999687,385,1,1,0.6482347705949687,0.036300587385917286,-0.98856820467055551,-1.4040259785529625,-2.340948989118206,-0.62169519061774925
3.849999999999687,385,1,2,0.74411780883726086,0.0092353817961947776,-1.0969903345369729,-1.8592337276018145,-2.3380660415121035,-0.92837584499170644
3.849999999999687,385,1,3,0.85268179607631134,-0.033704933897798349,-1.1972931098945543,-2.2485353178025367,-2.2421113166262994,-1.1881448215869508
3.849999999999687,385,1,4,0.97379760212525635,-0.088745970595391827,-1.2894622286899695,-2.5709694095243436,-2.0868792942270407,-1.40126147839685
3.849999999999687,385,1,5,1.1051622511657517,-0.15189918998273413,-1.3749425639080552,-2.8380056380315111,-1.8993235514802547,-1.576178591428371
3.849999999999687,385,1,6,1.2427615044839972,-0.21932911077830006,-1.4563362930435937,-3.071044704244565,-1.6980881730819655,-1.7278182779725209
3.849999999999687,385,1,7,1.3824465913023565,-0.28805381302632044,-1.536359166147276,-3.2926483025516933,-1.4935128642214381,-1.8716621066085333
3.849999999999687,385,2,0,0,0,0,0,0,0
3.849999999999687,385,2,1,0.041132430252982619,0.0038282916746227545,-0.13680979520833508,-0.078352733592764026,-0.037320221210302332,-0.024033918062835773
3.849999999999687,385,2,2,0.088125051198803844,0.012515126473752334,-0.27182203548162087,-0.14831795157513308,-0.13858283169136043,-0.045495049527328718
3.849999999999687,385,2,3,0.15021658413778385,0.022352499013172461,-0.40220283538209672,-0.21240971660674718,-0.28828867482611364,-0.065154557991684237
3.849999999999687,385,2,4,0.23225902527752618,0.030750155418660725,-0.52646389355832779,-0.27283836257385158,-0.47172035908676629,-0.083690441287983461
3.849999999999687,385,2,5,0.33304200261374139,0.036710130987679425,-0.64497647952756942,-0.33132860913306511,-0.67572766804921913,-0.10163173993603759
3.849999999999687,385,2,6,0.44613716085365229,0.040717483111112285,-0.75971242703832154,-0.3890314397021517,-0.88966042465786577,-0.11933150659764645
3.849999999999687,385,2,7,0.56353991997855712,0.043974487352600754,-0.87312706102279103,-0.44655180256517429,-1.1063782705632002,-0.13697530311379169
3.8599999999996859,386,0,0,1.3600016873441232,-0.29222426510870902,-1.5622305611311358,-5.8020099728845702,-1.9305271936879134,-3.2112767472500501
3.8599999999996859,386,0,1,1.476578712460362,-0.34483165940098459,-1.6268797483792088,-6.1187134041215945,-1.8245109721606991,-3.9554863952682222
3.8599999999996859,386,0,2,1.5959968495065069,-0.38216830195671897,-1.7021324532621389,-6.3980902351929263,-1.7252118754281724,-4.6181383906657647
3.8599999999996859,386,0,3,1.718334159360186,-0.40807202255417685,-1.783744958857493,-6.644732200023439,-1.6319623833792392,-5.2090964099510977
3.8599999999996859,386,0,4,1.8433827437671091,-0.42613693406116016,-1.8683031568592008,-6.8646384471928314,-1.543775288662649,-5.741370040815152
3.8599999999996859,386,0,5,1.9705579347465536,-0.43950351114190722,-1.9536271703719787,-7.0654876288948572,-1.4592686988524588,-6.231737021233986
3.8599999999996859,386,0,6,2.0989943316014221,-0.4506455081491727,-2.0388069035890375,-7.2557760926382739,-1.3768324285420477,-6.6988481684280616
3.8599999999996859,386,0,7,2.2278459660502241,-0.4611741918788646,-2.1238122623704276,-7.4427447094267514,-1.2950539496979872,-7.1586412323227799
3.8599999999996859,386,1,0,0.5601158348319748,0.032749378690198554,-0.87587470862062233,-0.67244155573550646,-2.27561970789007,-0.20203144912271565
3.8599999999996859,386,1,1,0.63957971131433256,0.023729041540864512,-0.99482234877497711,-1.2186342474336027,-2.4056457966327427,-0.53589346604883248
3.8599999999996859,386,1,2,0.73095753849351819,-0.0033250554557311129,-1.1066602937692682,-1.7122151728791872,-2.3963644013930421,-0.83654696736161394
3.8599999999996859,386,1,3,0.83599667629826446,-0.04530448229631056,-1.2102981783081332,-2.1265995431186626,-2.2917422891932011,-1.0881582224612987
3.8599999999996859,386,1,4,0.95465139540081601,-0.098793097665394958,-1.3057355883946822,-2.4510128538139404,-2.1297768678009765,-1.284477024268087
3.8599999999996859,386,1,5,1.0844692522721444,-0.16008151413251032,-1.3944360521328785,-2.696294217842536,-1.9391127744445216,-1.4323445542797002
3.8599999999996859,386,1,6,1.2210949112712812,-0.22552010255752797,-1.4790229915262967,-2.8913281396605233,-1.7377356743145436,-1.5495085126837211
3.8599999999996859,386,1,7,1.3600016873441232,-0.29222426510870902,-1.5622305611311358,-3.0691153753761613,-1.5341685238164746,-1.6561462359057038
3.8599999999996859,386,2,0,0,0,0,0,0,0
3.8599999999996859,386,2,1,0.040405337450837991,0.0034489135145154611,-0.13702593351010639,-0.066302502735731794,-0.038607625454418877,-0.019920230381228064
